Company,TypeName,Inches,Ram,Weight,Price,Touchscreen,IPS,PPI,SSD,HDD,Hybrid,Flash_Storage,CPU_Brand,CPU_Speed,GPU_Brand,OS_Category
Toshiba,Notebook,15.6,4,1.8,9.998094736112286,0,0,100.45466986113652,0,500,0,0,Intel Core i3,2.4,Intel,Windows
Acer,Notebook,15.6,8,2.57,10.801744432062268,0,0,141.21199808219862,0,1024,0,0,Intel Core i7,2.8,Nvidia,Linux
Lenovo,2 in 1 Convertible,13.3,16,0.87,11.47967360549585,1,1,165.6321180513006,128,0,0,0,Intel Core i7,1.8,Intel,Windows
MSI,Gaming,17.3,4,2.62,11.002411435067279,0,0,127.33567457123112,128,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Asus,Gaming,15.6,16,2.11,11.655562397639702,0,0,141.21199808219862,128,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Toshiba,Notebook,15.6,8,2.19,10.890622105180798,0,0,100.45466986113652,256,0,0,0,Intel Core i5,2.3,Intel,Windows
HP,Notebook,15.6,8,2.06,10.461910638184762,0,0,100.45466986113652,0,2048,0,0,Intel Core i7,2.7,Intel,Windows
Razer,Gaming,14.0,64,2.08,12.165339870003043,0,0,157.3505121487356,512,0,0,0,Intel Core i7,2.8,Nvidia,Windows
HP,Ultrabook,12.5,8,1.18,11.086564384015022,0,0,176.23257360658386,256,0,0,0,Intel Core i7,2.7,Intel,Windows
HP,Notebook,15.6,64,1.89,11.641256145486148,0,0,141.21199808219862,256,0,0,0,Intel Core i5,2.4,Intel,Windows
Acer,Notebook,14.0,4,1.75,9.70885286557992,0,0,111.93520355955212,0,0,0,32,Other Intel Processor,1.6,Intel,Chrome
Lenovo,Workstation,15.6,8,2.16,12.288077527197675,0,1,282.42399616439724,1024,0,0,0,Intel Core i7,2.8,Nvidia,Windows
Lenovo,Notebook,15.6,8,2.15,10.794544398558209,0,0,141.21199808219862,0,1024,0,0,Intel Core i7,2.7,Nvidia,Windows
Dell,Notebook,17.3,8,2.84,10.874054432744861,0,1,127.33567457123112,128,1024,0,0,Intel Core i5,1.6,AMD,Windows
Lenovo,Notebook,15.6,4,2.09,10.096865187805282,0,0,141.21199808219862,0,1024,0,0,Intel Core i5,2.5,Intel,Windows
Asus,Gaming,15.6,16,2.16,11.475687231003603,0,1,141.21199808219862,128,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Dell,Notebook,15.6,4,2.07,10.003396908386879,0,0,141.21199808219862,0,1024,0,0,Intel Core i5,2.5,Intel,Windows
Dell,Notebook,15.6,8,1.95,11.06765018302987,0,0,141.21199808219862,256,2048,0,0,Intel Core i7,1.8,AMD,Windows
HP,Notebook,15.6,4,1.87,10.358271825316477,0,1,141.21199808219862,0,500,0,0,Intel Core i5,1.6,Intel,Windows
Lenovo,Gaming,17.3,16,4.46,11.96287080929245,0,1,127.33567457123112,128,1024,0,0,Intel Core i7,2.6,Nvidia,Windows
Lenovo,2 in 1 Convertible,15.6,8,2.12,11.567817286945296,1,1,141.21199808219862,512,0,0,0,Intel Core i7,2.8,Nvidia,Windows
Lenovo,Notebook,15.6,4,2.15,9.897774089131621,0,0,100.45466986113652,128,0,0,0,Other Intel Processor,1.1,Intel,Windows
Acer,Notebook,15.6,8,2.3,10.62445877340579,0,1,141.21199808219862,256,0,0,0,Intel Core i7,1.8,Nvidia,Windows
Dell,Ultrabook,13.3,8,1.06,11.312786658048916,1,0,276.053530085501,256,0,0,0,Intel Core i7,1.8,Intel,Windows
MSI,Gaming,17.3,8,2.52,11.282056418102151,0,0,127.33567457123112,128,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Asus,Notebook,15.6,64,1.93,10.424151266363886,0,0,141.21199808219862,256,0,0,0,Intel Core i5,2.5,Intel,Linux
Lenovo,Notebook,17.3,8,2.69,10.5120412503476,0,0,106.11306214269258,512,0,0,0,Intel Core i5,2.3,AMD,Windows
Acer,Gaming,15.6,32,2.43,11.399193076381819,0,0,141.21199808219862,256,0,0,0,Intel Core i5,2.5,Nvidia,Windows
HP,Notebook,15.6,8,2.22,10.30423100428904,0,0,141.21199808219862,0,1024,0,0,AMD Processor,2.7,AMD,Windows
Acer,Netbook,11.6,2,1.47,9.615805480084349,0,0,135.0942111925629,32,0,0,0,Other Intel Processor,1.5,Intel,Chrome
Lenovo,Notebook,14.0,12,1.78,10.650929382091723,0,0,157.3505121487356,0,500,0,0,Intel Core i5,2.5,Intel,Windows
Lenovo,Ultrabook,14.0,8,1.82,11.463517132845903,0,1,157.3505121487356,256,0,0,0,Intel Core i7,2.8,Nvidia,Windows
Dell,Ultrabook,13.3,8,1.4,11.241801624148312,1,0,276.053530085501,256,0,0,0,Intel Core i7,2.7,Intel,Windows
Apple,Ultrabook,15.4,16,1.68,12.079530492169472,0,1,220.53462386625827,512,0,0,0,Intel Core i7,2.7,AMD,Mac
HP,Notebook,15.6,64,2.05,11.010249583759524,0,0,100.45466986113652,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Dell,Notebook,14.0,4,2.0,10.475655239455598,0,0,111.93520355955212,256,0,0,0,Intel Core i5,2.3,Intel,Windows
MSI,Gaming,17.3,8,2.49,11.241504948324048,0,0,127.33567457123112,128,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
HP,Notebook,17.3,16,2.38,10.533020883680775,0,0,106.11306214269258,256,0,0,0,Intel Core i3,2.0,Intel,Windows
Acer,Notebook,15.6,4,2.29,10.109575376278753,0,0,141.21199808219862,256,0,0,0,Intel Core i3,2.7,Nvidia,Windows
Lenovo,Notebook,15.6,6,2.29,10.398894694557768,0,0,141.21199808219862,0,1024,0,0,Intel Core i5,2.5,Intel,Windows
HP,Notebook,17.3,64,2.79,10.116456248545129,0,0,127.33567457123112,0,500,0,0,AMD Processor,2.5,AMD,Windows
HP,Ultrabook,14.0,8,1.55,11.16592297388584,0,0,157.3505121487356,128,0,0,0,Intel Core i7,2.6,Intel,Windows
Dell,Notebook,15.6,4,2.36,9.815631526839171,0,0,100.45466986113652,128,0,0,0,Intel Core i3,2.0,Intel,Windows
Lenovo,Notebook,14.0,4,1.34,9.615805480084349,0,0,111.93520355955212,0,0,0,16,Other Intel Processor,1.6,Intel,Chrome
Lenovo,Notebook,15.6,4,2.44,10.346499362096637,0,0,141.21199808219862,0,1024,0,0,Intel Core i7,2.7,Nvidia,Windows
LG,Ultrabook,15.6,16,0.87,11.836987752848609,1,1,141.21199808219862,512,0,0,0,Intel Core i7,2.7,Intel,Windows
HP,Notebook,15.6,4,2.0,9.615805480084349,0,0,100.45466986113652,128,0,0,0,Other Intel Processor,1.6,Intel,Other
HP,Notebook,15.6,4,1.89,9.950478307957262,0,0,100.45466986113652,0,1024,0,0,Other Intel Processor,1.6,Intel,Windows
Lenovo,Notebook,15.6,4,2.46,9.902049179047504,0,0,141.21199808219862,0,1024,0,0,Intel Core i3,2.0,Intel,Other
HP,2 in 1 Convertible,13.3,8,1.34,11.551652289612997,1,1,331.2642361026012,512,0,0,0,Intel Core i7,1.8,Intel,Windows
Lenovo,Notebook,15.6,4,2.02,10.427123949878913,0,0,141.21199808219862,0,1024,0,0,Intel Core i7,2.7,Intel,Windows
Dell,Notebook,15.6,8,1.91,10.599075023459799,0,0,141.21199808219862,128,1024,0,0,Intel Core i5,1.6,AMD,Windows
Acer,Notebook,15.6,4,2.17,9.67676660842748,0,0,100.45466986113652,0,1024,0,0,Other Intel Processor,1.1,Intel,Windows
HP,Notebook,15.6,12,2.17,9.779431428088738,0,0,100.45466986113652,0,500,0,0,AMD Processor,1.5,AMD,Windows
Dell,Netbook,11.6,16,1.61,10.881859800015205,0,0,135.0942111925629,128,0,0,0,Other Intel Processor,1.1,Intel,Windows
Asus,Gaming,17.3,12,3.27,11.373160226082966,0,0,127.33567457123112,128,0,0,0,AMD Processor,3.2,AMD,Windows
Asus,Gaming,17.3,16,2.84,11.195471541168706,0,0,127.33567457123112,128,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Dell,Notebook,15.6,8,2.15,11.05113567196742,0,0,141.21199808219862,256,2048,0,0,Intel Core i7,1.8,AMD,Windows
Lenovo,2 in 1 Convertible,13.3,8,1.36,10.998734846117047,1,1,276.053530085501,256,0,0,0,Intel Core i5,1.8,Intel,Windows
HP,Notebook,14.0,4,1.27,11.032254545077889,0,0,157.3505121487356,256,0,0,0,Intel Core i5,2.3,Intel,Windows
Toshiba,Notebook,15.6,8,1.91,10.737739452336161,0,1,141.21199808219862,512,0,0,0,Intel Core i5,2.5,Intel,Windows
HP,Notebook,15.6,8,1.97,11.431114591802404,0,0,141.21199808219862,512,0,0,0,Intel Core i5,2.3,Intel,Windows
Toshiba,Notebook,15.6,8,2.08,11.303463135591697,0,1,141.21199808219862,256,0,0,0,Intel Core i7,2.5,Intel,Windows
Lenovo,Notebook,14.0,8,1.87,10.759320525238381,0,1,157.3505121487356,0,500,0,0,Intel Core i7,2.7,Nvidia,Windows
Toshiba,Notebook,15.6,4,2.03,10.038139824794056,0,0,100.45466986113652,0,500,0,0,Intel Core i3,2.4,Intel,Windows
MSI,Gaming,15.6,8,1.99,11.200229067592339,0,0,141.21199808219862,512,0,0,0,Intel Core i5,2.5,Nvidia,Windows
Dell,Notebook,15.6,4,1.96,10.73519938988633,0,0,141.21199808219862,0,500,0,0,Intel Core i7,1.8,AMD,Linux
Lenovo,Gaming,15.6,8,2.65,10.977491867296314,0,1,141.21199808219862,128,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Dell,Notebook,17.3,8,2.87,11.096117191869684,0,0,127.33567457123112,1024,0,0,0,Intel Core i7,1.8,AMD,Windows
HP,2 in 1 Convertible,13.3,4,1.18,11.344376527808857,1,0,165.6321180513006,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Lenovo,Gaming,15.6,16,2.32,11.301137804884807,0,0,141.21199808219862,512,0,0,0,Intel Core i7,2.8,Nvidia,Windows
Acer,Notebook,17.3,4,2.86,10.263058793504191,0,1,127.33567457123112,0,1024,0,0,Intel Core i3,2.7,Nvidia,Windows
Lenovo,Notebook,14.0,4,1.53,9.615805480084349,0,0,111.93520355955212,0,0,0,32,Other Intel Processor,1.1,Intel,Windows
Lenovo,2 in 1 Convertible,13.9,8,1.42,11.25937837879103,1,1,158.48253022174808,256,0,0,0,Intel Core i5,1.6,Intel,Windows
Dell,Notebook,15.6,16,2.01,11.942381951748107,1,0,282.42399616439724,512,0,0,0,Intel Core i7,2.8,Nvidia,Windows
HP,Notebook,15.6,8,2.13,10.764625066574393,0,0,141.21199808219862,0,1024,0,0,Intel Core i7,2.7,Nvidia,Windows
MSI,Ultrabook,15.6,8,2.78,11.58916350719343,0,0,141.2,128,0,0,0,Intel Core i7,2.5,Nvidia,Windows
Lenovo,2 in 1 Convertible,14.0,4,1.78,10.144628177305515,1,1,157.3505121487356,256,0,0,0,Intel Core i3,2.4,Intel,Windows
Asus,2 in 1 Convertible,15.6,12,2.32,10.642770996497354,1,0,141.21199808219862,0,2048,0,0,Intel Core i7,2.7,Nvidia,Windows
HP,Notebook,13.3,4,1.53,10.3079126262498,0,1,165.6321180513006,0,500,0,0,Intel Core i5,1.6,Intel,Windows
Lenovo,Notebook,15.6,8,2.38,10.717827249669103,0,0,141.21199808219862,128,1024,0,0,Intel Core i5,2.5,Nvidia,Windows
Acer,Notebook,14.0,4,1.46,10.229016655600429,0,1,157.3505121487356,128,0,0,0,Intel Core i3,2.4,Intel,Windows
Acer,Notebook,15.6,4,2.4,9.615805480084349,0,0,100.45466986113652,0,500,0,0,Other Intel Processor,1.6,Intel,Linux
Dell,Notebook,15.6,8,2.12,10.960852298865936,0,0,141.21199808219862,256,0,0,0,Intel Core i5,1.6,Nvidia,Windows
Dell,Notebook,17.3,16,2.79,11.550628069722757,1,0,127.33567457123112,512,0,0,0,Intel Core i7,1.8,Nvidia,Windows
MSI,Ultrabook,15.6,8,1.14,11.405959091986045,0,0,141.2,128,0,0,0,Intel Core i7,2.5,Nvidia,Windows
Lenovo,Notebook,17.3,4,2.68,10.034094753603995,0,0,106.11306214269258,0,500,0,0,Intel Core i5,2.5,Nvidia,Windows
Lenovo,Notebook,15.6,4,1.81,9.652938425553632,0,0,100.45466986113652,0,1024,0,0,Intel Core i3,2.0,AMD,Other
HP,Notebook,14.0,8,1.44,11.651982323516448,0,0,157.3505121487356,256,0,0,0,Intel Core i7,2.5,Intel,Windows
Apple,Ultrabook,12.0,8,0.96,11.198322812528703,0,1,226.4155471693585,256,0,0,256,Other Intel Processor,1.1,Intel,Mac
Asus,Gaming,15.6,16,2.4,11.47186825781185,0,1,141.21199808219862,512,0,0,0,Intel Core i7,2.8,Nvidia,Windows
HP,Ultrabook,14.0,8,1.52,11.355836046955059,0,0,157.3505121487356,512,0,0,0,Intel Core i7,2.5,Intel,Windows
MSI,Gaming,17.3,32,2.84,11.771011500988793,0,0,127.33567457123112,256,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Packard,Ultrabook,15.6,4,2.45,10.266437169061756,0,0,141.2,256,0,0,0,AMD Processor,1.3,AMD,Windows
HP,Notebook,15.6,4,2.04,9.958544979401335,0,0,100.45466986113652,0,1024,0,0,Other Intel Processor,1.6,Intel,Windows
Acer,Notebook,15.6,8,2.33,10.54935629143814,0,1,141.21199808219862,0,1024,0,0,Intel Core i7,1.8,Nvidia,Windows
HP,Netbook,12.5,8,1.06,11.458292862472712,0,0,176.23257360658386,256,0,0,0,Intel Core i5,2.3,Intel,Windows
Lenovo,2 in 1 Convertible,14.0,16,1.31,12.176657035438673,1,0,209.8006828649808,512,0,0,0,Intel Core i7,2.7,Intel,Windows
Asus,Ultrabook,12.5,16,1.07,11.783126299569336,0,0,176.23257360658386,512,0,0,0,Intel Core i7,2.7,Intel,Windows
Asus,Gaming,17.3,4,3.4,10.928453359319985,0,1,127.33567457123112,512,0,0,0,Intel Core i7,2.7,Nvidia,Windows
Apple,Ultrabook,13.3,8,1.37,11.273020401541938,0,1,226.98300468106115,0,1000,0,0,Intel Core i5,2.0,Intel,Mac
Dell,Ultrabook,15.6,16,2.48,11.744565734354065,0,0,141.2,256,0,0,0,Intel Core i7,2.5,Nvidia,Linux
HP,2 in 1 Convertible,13.3,4,1.3,11.147591780738715,1,0,165.6321180513006,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Dell,Notebook,17.3,4,2.8,10.643049117894511,0,0,127.33567457123112,128,1024,0,0,Intel Core i5,1.6,AMD,Windows
HP,Notebook,14.0,32,1.39,11.399518204590342,0,0,157.3505121487356,0,500,0,0,Intel Core i5,2.3,Intel,Windows
HP,Notebook,17.0,64,2.74,10.486886632870096,0,0,107.98564559226952,1024,0,0,0,AMD Processor,3.0,AMD,Windows
MSI,Gaming,15.6,12,1.69,11.55562170729879,0,0,141.21199808219862,256,1024,0,0,Intel Core i7,2.6,Nvidia,Windows
Lenovo,Gaming,15.6,8,2.45,11.130375660243741,0,1,141.21199808219862,128,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Dell,Notebook,15.6,16,2.31,10.21861075581156,1,0,100.45466986113652,0,1024,0,0,Intel Core i3,2.4,Intel,Windows
Dell,2 in 1 Convertible,17.3,12,2.45,10.970718273917369,1,0,127.33567457123112,0,1024,0,0,Intel Core i5,1.6,Nvidia,Windows
Acer,Ultrabook,15.6,4,1.86,10.367641927910888,0,0,141.2,256,0,0,0,Intel Core i5,2.5,Intel,Linux
Lenovo,Ultrabook,14.0,64,1.4,11.483243464881307,0,1,157.3505121487356,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Dell,Notebook,15.6,32,2.14,10.59836440300205,0,0,141.21199808219862,128,1024,0,0,Intel Core i5,1.6,AMD,Windows
Lenovo,Notebook,14.0,4,2.07,10.690255264607542,0,0,111.93520355955212,0,500,0,0,Intel Core i5,2.5,Intel,Windows
Asus,Gaming,15.6,16,2.37,11.802422036137918,0,1,141.21199808219862,256,1024,0,0,Intel Core i7,2.6,Nvidia,Windows
Dell,Workstation,15.6,8,1.68,11.862434963146866,1,0,282.42399616439724,256,0,0,0,Intel Core i7,2.8,Nvidia,Windows
HP,Notebook,15.6,12,1.78,9.616908776527836,0,0,100.45466986113652,256,0,0,0,AMD Processor,1.5,AMD,Other
Lenovo,Gaming,15.6,16,2.45,11.211217241505961,0,1,141.21199808219862,256,2048,0,0,Intel Core i7,2.8,Nvidia,Windows
Lenovo,Notebook,15.6,6,2.23,10.628221364956358,0,0,141.21199808219862,256,0,0,0,Intel Core i7,2.7,Nvidia,Windows
Dell,2 in 1 Convertible,13.3,16,1.1,11.712387732533589,1,0,276.053530085501,512,0,0,0,Intel Core i7,1.3,Intel,Windows
Dell,Ultrabook,15.6,8,1.97,11.339167026863038,0,0,141.21199808219862,512,0,0,0,Intel Core i7,1.9,Intel,Windows
HP,Notebook,15.6,32,1.85,10.561423890152867,0,0,141.21199808219862,0,1024,0,0,Intel Core i5,2.5,Intel,Windows
Dell,Gaming,15.6,8,2.48,10.989262529210144,0,0,141.21199808219862,0,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Dell,Notebook,17.3,4,2.41,10.291212047443903,0,0,106.11306214269258,0,1024,0,0,Intel Core i3,2.0,AMD,Windows
HP,Notebook,14.0,12,1.31,9.615805480084349,0,0,111.93520355955212,0,0,0,32,Other Intel Processor,1.6,Intel,Windows
Lenovo,Notebook,15.6,6,2.53,10.614769702529639,0,0,141.21199808219862,512,0,0,0,Intel Core i5,2.5,Nvidia,Windows
HP,Notebook,13.3,8,1.07,10.937731256316281,0,1,165.6321180513006,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Dell,Ultrabook,13.3,8,1.23,11.246467768926548,0,0,165.6321180513006,256,0,0,0,Intel Core i7,1.8,Intel,Windows
Asus,Notebook,15.6,12,2.03,10.100698732406896,0,0,100.45466986113652,512,0,0,0,Other Intel Processor,1.1,Intel,Windows
Asus,Ultrabook,13.3,8,2.01,11.489229939728709,0,0,141.2,128,0,0,0,Intel Core i5,1.8,Intel,Windows
Lenovo,Notebook,14.0,4,1.74,10.140483702930323,0,1,157.3505121487356,128,0,0,0,Intel Core i3,2.7,Intel,Windows
HP,Notebook,17.3,8,2.4,10.810063512719255,0,0,127.33567457123112,0,1024,0,0,Intel Core i5,1.6,Nvidia,Windows
Lenovo,2 in 1 Convertible,15.6,4,1.56,10.585901839528658,1,1,141.21199808219862,256,0,0,0,Intel Core i7,2.5,Intel,Windows
Dell,Notebook,15.6,16,2.16,11.960572718939835,1,0,282.42399616439724,1024,0,0,0,Intel Core i7,2.8,Nvidia,Windows
Dell,Notebook,15.6,64,2.07,10.392290855885978,0,0,100.45466986113652,128,0,0,0,Intel Core i5,2.5,Intel,Windows
Apple,Ultrabook,13.3,16,1.35,11.221650383906592,0,0,127.67794013309688,128,0,0,128,Intel Core i5,1.6,Intel,Mac
MSI,Gaming,17.3,8,2.8,11.283186973656127,0,0,127.33567457123112,128,1024,0,0,Intel Core i7,2.6,Nvidia,Windows
Lenovo,Ultrabook,12.5,8,1.27,11.387776170726262,0,1,176.23257360658386,256,0,0,0,Intel Core i5,2.6,Intel,Windows
Acer,Notebook,17.3,32,2.91,10.598183705297377,0,1,127.33567457123112,0,1024,0,0,Intel Core i3,2.7,Nvidia,Windows
Asus,Notebook,15.6,4,2.08,9.798311416857386,0,0,100.45466986113652,128,0,0,0,Other Intel Processor,1.1,Intel,Windows
Dell,Notebook,15.6,32,2.35,10.604342742857703,0,0,141.21199808219862,0,1024,0,0,Intel Core i5,1.6,AMD,Linux
Lenovo,Notebook,15.6,32,2.22,9.85116047674097,0,0,100.45466986113652,0,1024,0,0,Other Intel Processor,1.1,Intel,Windows
HP,Notebook,15.6,16,2.02,10.375146343959075,0,0,100.45466986113652,0,500,0,0,Intel Core i5,2.5,Intel,Other
Lenovo,Notebook,15.6,6,2.35,10.326315020226815,0,0,141.21199808219862,128,0,0,0,Intel Core i3,2.3,Nvidia,Windows
HP,Notebook,15.6,4,1.96,10.232836103622075,0,0,141.21199808219862,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Lenovo,Notebook,14.0,2,1.25,9.615805480084349,0,0,111.93520355955212,256,0,0,32,Other Intel Processor,1.6,Intel,Windows
Dell,Notebook,15.6,8,2.16,10.508518609462826,0,0,141.21199808219862,0,1024,0,0,Intel Core i5,1.6,AMD,Linux
Dell,Notebook,14.0,32,1.39,11.1582133084048,0,0,157.3505121487356,256,0,0,0,Intel Core i5,2.4,Intel,Windows
MSI,Gaming,17.3,8,2.47,11.162931976544396,0,0,127.33567457123112,128,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Lenovo,2 in 1 Convertible,10.1,64,0.8,9.916369446769929,1,1,224.1738090785728,0,0,0,64,Other Intel Processor,1.44,Intel,Other
Prestigio,Ultrabook,13.3,4,2.33,9.832686567099797,0,1,141.2,256,0,0,0,Intel Core i5,1.1,Intel,Windows
Dell,Notebook,15.6,16,2.2,10.366057725731912,0,0,100.45466986113652,0,1024,0,0,Intel Core i5,2.5,Intel,Windows
Acer,Notebook,14.0,8,1.7,9.83866512979822,0,0,111.93520355955212,256,0,0,32,Other Intel Processor,1.6,Intel,Chrome
Dell,Notebook,15.6,4,2.29,10.150030314236705,0,0,100.45466986113652,0,1024,0,0,Intel Core i3,2.0,AMD,Windows
Toshiba,Ultrabook,13.3,8,1.38,11.304993698432732,0,0,165.6321180513006,0,500,0,0,Intel Core i5,2.3,Intel,Windows
Dell,Gaming,15.6,12,2.67,11.20715506173124,0,0,282.42399616439724,128,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Lenovo,Notebook,14.0,8,1.89,10.875870016875435,0,1,157.3505121487356,1024,0,0,0,Intel Core i5,2.5,Nvidia,Windows
Lenovo,2 in 1 Convertible,14.0,8,1.4,11.516415321059917,1,0,157.3505121487356,512,0,0,0,Intel Core i7,2.7,Intel,Windows
ThinkPad,Ultrabook,12.5,8,1.54,11.528463836074211,0,0,141.2,240,0,0,0,Intel Core i5,2.5,Intel,Windows
Lenovo,Notebook,17.3,6,2.74,10.544715648851362,0,0,106.11306214269258,0,1024,0,0,Intel Core i5,2.5,Nvidia,Windows
Lenovo,Notebook,15.6,4,2.07,9.846011924925529,0,0,100.45466986113652,0,500,0,0,Intel Core i5,2.3,Intel,Other
Asus,Gaming,17.3,8,3.06,10.862214004765093,0,0,127.33567457123112,128,1024,0,0,Intel Core i5,2.5,Nvidia,Windows
Acer,Ultrabook,14.0,8,2.17,11.400370197098084,0,1,141.2,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Acer,Gaming,17.3,16,3.88,11.77098542882826,0,1,127.33567457123112,256,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Pavilion,Ultrabook,15.6,6,2.07,10.861325966766845,0,0,141.2,0,1000,0,0,Intel Core i5,2.5,Intel,Windows
Lenovo,Notebook,15.6,6,2.16,10.550892314015053,0,0,141.21199808219862,256,0,0,0,Intel Core i7,2.7,Nvidia,Windows
Dell,Notebook,15.6,4,2.09,10.304306332249409,0,0,100.45466986113652,0,500,0,0,Intel Core i5,2.3,AMD,Windows
HP,Notebook,15.6,16,2.26,10.053174405330415,0,0,100.45466986113652,1024,0,0,0,Other Intel Processor,1.6,Intel,Windows
Acer,Notebook,14.0,4,1.58,9.625439122120065,0,0,111.93520355955212,128,0,0,32,Other Intel Processor,1.6,Intel,Chrome
Dell,Notebook,17.3,8,2.75,10.95683225317989,0,0,127.33567457123112,128,1024,0,0,Intel Core i7,1.8,AMD,Windows
ThinkPad,Ultrabook,12.5,4,2.51,11.321940349849099,1,0,141.2,128,0,0,0,Intel Core i3,2.5,Intel,Windows
Lenovo,Notebook,15.6,8,2.07,10.257189794494161,0,0,100.45466986113652,1024,0,0,0,Intel Core i3,2.0,Nvidia,Other
Lenovo,Ultrabook,14.0,4,1.98,10.49578829806843,0,0,141.2,128,0,0,0,Intel Core i3,2.5,Intel,Windows
HP,2 in 1 Convertible,11.6,8,1.51,10.298371037552737,1,0,135.0942111925629,512,0,0,64,Other Intel Processor,1.1,Intel,Chrome
Asus,Notebook,15.6,8,1.84,10.111843581068415,0,0,141.21199808219862,512,0,0,0,Intel Core i3,2.0,Intel,Linux
Fujitsu,Notebook,15.6,4,2.15,10.488369535486518,0,0,100.45466986113652,128,0,0,0,Intel Core i5,2.5,Intel,Windows
Dell,Ultrabook,12.5,8,1.36,11.202509311253696,0,0,125.36742798669836,256,0,0,0,Intel Core i5,2.3,Intel,Windows
MSI,Gaming,15.6,16,2.81,11.70031689547508,0,0,141.21199808219862,256,1024,0,0,Intel Core i7,2.6,Nvidia,Windows
Dell,Ultrabook,13.3,8,1.24,10.730594059040724,1,1,165.6321180513006,128,0,0,0,Intel Core i5,2.5,Intel,Windows
HP,Netbook,12.5,8,1.16,11.27315353346212,0,0,125.36742798669836,256,0,0,0,Intel Core i5,2.6,Intel,Windows
Lenovo,Ultrabook,14.0,4,1.13,11.22682809863784,0,1,209.8006828649808,256,0,0,0,Intel Core i7,2.6,Intel,Windows
HP,Notebook,15.6,8,2.06,10.993010446973683,0,0,141.21199808219862,256,0,0,0,Intel Core i7,2.7,Intel,Windows
Toshiba,Notebook,13.3,4,1.56,10.918324129140165,0,0,117.82653006268644,1024,0,0,0,Intel Core i5,2.3,Intel,Windows
Lenovo,2 in 1 Convertible,13.3,8,1.4,11.506068955756449,1,1,165.6321180513006,1024,0,0,0,Intel Core i7,2.7,Intel,Windows
Dell,Notebook,15.6,8,1.99,10.901600958320529,0,1,141.21199808219862,256,1024,0,0,Intel Core i7,1.8,Nvidia,Windows
Asus,Notebook,14.0,4,2.46,9.797180686282324,0,0,141.2,128,0,0,0,Intel Core i5,2.5,Intel,Windows
Dell,Notebook,15.6,4,2.15,9.822357410161818,0,0,100.45466986113652,0,500,0,0,Intel Core i3,2.3,Intel,Windows
Lenovo,Ultrabook,12.5,8,1.21,11.50769445432598,0,1,176.23257360658386,512,0,0,0,Intel Core i7,2.7,Intel,Windows
Samsung,Ultrabook,15.0,8,1.32,11.494999621204812,0,0,146.86047800548656,256,0,0,0,Intel Core i7,2.7,Intel,Windows
Lenovo,Notebook,15.6,12,2.09,10.387726519690315,0,0,100.45466986113652,0,500,0,0,Intel Core i3,2.0,Intel,Windows
Lenovo,Ultrabook,12.5,8,1.29,11.3692269293855,0,1,176.23257360658386,256,0,0,0,Intel Core i7,2.7,Intel,Windows
HP,Notebook,15.6,4,1.8,9.941814462283407,0,0,141.21199808219862,128,0,0,0,Intel Core i3,2.0,Intel,Windows
ThinkPad,Ultrabook,15.6,4,2.55,11.272776033643082,0,0,141.2,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Dell,Notebook,15.6,4,2.41,10.141422562889153,0,0,100.45466986113652,0,500,0,0,Intel Core i5,2.5,AMD,Windows
Lenovo,2 in 1 Convertible,13.3,16,1.13,11.601352176901152,1,1,276.053530085501,512,0,0,0,Intel Core i7,2.5,Intel,Windows
Fujitsu,Notebook,15.6,8,2.29,10.639805061688122,0,0,100.45466986113652,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Dell,Gaming,17.3,16,4.5,11.963200084753867,0,1,169.78089942830815,256,1024,0,0,Intel Core i7,2.9,Nvidia,Windows
Dell,Notebook,15.6,4,2.14,9.615805480084349,0,0,100.45466986113652,0,500,0,0,Other Intel Processor,1.6,Intel,Linux
Acer,Ultrabook,14.0,8,2.34,11.485428075393928,0,1,141.2,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Lenovo,Notebook,15.6,8,2.65,10.6652981895116,0,0,141.21199808219862,512,0,1024,0,Intel Core i5,2.3,AMD,Windows
Dell,Notebook,15.6,4,2.11,10.167788073979331,0,0,141.21199808219862,128,0,0,0,Intel Core i5,2.5,AMD,Linux
